PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1764862722.6850429,11055,0,0,165,0
1764862722.7353642,11105,0,0,165,0
1764862722.785547,11155,0,0,165,0
1764862722.835928,11205,0,0,165,0
1764862722.886291,11255,0,0,165,0
1764862722.9365098,11305,0,0,165,0
1764862722.9858408,11355,0,0,165,0
1764862723.036203,11405,0,0,165,0
1764862723.086582,11455,0,0,165,0
1764862723.1367428,11505,0,0,165,0
1764862723.187135,11555,0,0,165,0
1764862723.237497,11606,0,0,165,0
1764862723.287669,11656,0,0,165,0
1764862723.338067,11706,0,0,165,0
1764862723.388392,11756,0,0,165,0
1764862723.438775,11806,0,0,165,0
1764862723.488956,11856,0,0,165,0
1764862723.538323,11906,0,0,165,0
1764862723.588664,11956,0,0,165,0
1764862723.638808,12006,0,0,165,0
1764862723.6892319,12056,0,0,165,0
1764862723.739591,12106,0,0,165,0
1764862723.7897952,12156,0,0,165,0
1764862723.8391411,12206,0,0,165,0
1764862723.889527,12256,0,0,165,0
1764862723.939724,12306,0,0,165,0
1764862723.990106,12356,0,0,165,0
1764862724.040467,12406,0,0,165,0
1764862724.090656,12456,0,0,165,0
1764862724.140021,12506,0,0,165,0
1764862724.190322,12556,0,0,165,0
1764862724.2407308,12606,0,0,165,0
1764862724.290932,12656,0,0,165,0
1764862724.341289,12706,0,0,165,0
1764862724.3916218,12756,0,0,165,0
1764862724.4408,12806,0,0,165,0
1764862724.491183,12856,0,0,165,0
1764862724.5415401,12906,0,0,165,0
1764862724.591716,12956,0,0,165,0
1764862724.6421099,13006,0,0,165,0
1764862724.691461,13056,0,0,165,0
1764862724.741823,13106,0,0,165,0
1764862724.792041,13156,0,0,165,0
1764862724.8423731,13206,0,0,165,0
1764862724.892746,13256,0,0,165,0
1764862724.942871,13306,0,0,165,0
1764862724.992299,13356,0,0,165,0
1764862725.042636,13406,0,0,165,0
1764862725.092837,13456,0,0,165,0
1764862725.143286,13506,0,0,165,0
1764862725.193569,13556,0,0,165,0
1764862725.243805,13606,0,0,165,0
1764862725.293616,13656,0,0,165,0
1764862725.343505,13706,0,0,165,0
1764862725.393676,13756,0,0,165,0
1764862725.444083,13806,0,0,165,0
1764862725.4944158,13856,0,0,165,0
1764862725.5447822,13906,0,0,165,0
1764862725.594038,13956,0,0,165,0
1764862725.644325,14006,0,0,165,0
1764862725.694688,14056,0,0,165,0
1764862725.7449589,14106,0,0,165,0
1764862725.795263,14156,0,0,165,0
1764862725.845613,14206,0,0,165,0
1764862725.894919,14256,0,0,165,0
1764862725.945143,14306,0,0,165,0
1764862725.995488,14356,0,0,165,0
1764862726.045867,14406,0,0,165,0
1764862726.0960672,14456,0,0,165,0
1764862726.1464489,14507,0,0,165,0
1764862726.1967978,14557,0,0,165,0
1764862726.2470322,14607,0,0,165,0
1764862726.297398,14657,0,0,165,0
1764862726.347661,14707,0,0,165,0
1764862726.3980942,14757,0,0,165,0
1764862726.447294,14807,0,0,165,0
1764862726.4975748,14857,0,0,165,0
1764862726.547866,14907,0,0,165,0
1764862726.598221,14957,0,0,165,0
1764862726.64859,15007,0,0,165,0
1764862726.6990259,15057,0,0,165,0
1764862726.748112,15107,0,0,165,0
1764862726.798474,15157,0,0,165,0
1764862726.8488588,15207,0,0,165,0
1764862726.8990421,15257,0,0,165,0
1764862726.949329,15307,0,0,165,0
1764862726.999807,15357,0,0,165,0
1764862727.0490081,15407,0,0,165,0
1764862727.099353,15457,0,0,165,0
1764862727.149757,15507,0,0,165,0
1764862727.1999328,15557,0,0,165,0
1764862727.2503161,15607,0,0,165,0
1764862727.300658,15657,0,0,165,0
1764862727.3498151,15707,0,0,165,0
1764862727.400162,15757,0,0,165,0
1764862727.450547,15807,0,0,165,0
1764862727.500716,15857,0,0,165,0
1764862727.551102,15907,0,0,165,0
1764862727.601378,15958,0,0,165,0
1764862727.6517,16008,0,0,165,0
1764862727.702045,16058,0,0,165,0
1764862727.7523851,16108,0,0,165,0
1764862727.802773,16158,0,0,165,0
1764862727.8529239,16208,0,0,165,0
1764862727.902282,16258,0,0,165,0
1764862727.9526641,16308,0,0,165,0
1764862728.002976,16358,0,0,165,0
1764862728.053204,16408,0,0,165,0
1764862728.1035662,16458,0,0,165,0
1764862728.1540082,16508,0,0,165,0
1764862728.203275,16558,0,0,165,0
1764862728.253463,16608,0,0,165,0
1764862728.3038201,16658,0,0,165,0
1764862728.3542242,16708,0,0,165,0
1764862728.404386,16758,0,0,165,0
1764862728.454766,16808,0,0,165,0
1764862728.5041122,16858,0,0,165,0
1764862728.554297,16908,0,0,165,0
1764862728.6046872,16958,0,0,165,0
1764862728.655034,17008,0,0,165,0
1764862728.705246,17058,0,0,165,0
1764862728.755597,17108,0,0,165,0
1764862728.8049679,17158,0,0,165,0
1764862728.855287,17208,0,0,165,0
1764862728.9054642,17258,0,0,165,0
1764862728.9558358,17308,0,0,165,0
1764862729.0061948,17358,0,0,165,0
1764862729.055391,17408,0,0,165,0
1764862729.105758,17458,0,0,165,0
1764862729.156044,17508,0,0,165,0
1764862729.206478,17558,0,0,165,0
1764862729.256669,17608,0,0,165,0
1764862729.307041,17658,0,0,165,0
1764862729.356371,17708,0,0,165,0
1764862729.406501,17758,0,0,165,0
1764862729.456971,17808,0,0,165,0
1764862729.507351,17858,0,0,165,0
1764862729.557524,17908,0,0,165,0
1764862729.607877,17958,0,0,165,0
1764862729.657252,18008,0,0,165,0
1764862729.707459,18058,0,0,165,0
1764862729.75778,18108,0,0,165,0
1764862729.808161,18158,0,0,165,0
1764862729.858258,18208,0,0,165,0
1764862729.908749,18258,0,0,165,0
1764862729.958109,18308,0,0,165,0
1764862730.008304,18358,0,0,165,0
1764862730.0586529,18408,0,0,165,0
1764862730.109041,18458,0,0,165,0
1764862730.159266,18508,0,0,165,0
1764862730.209621,18558,0,0,165,0
1764862730.258969,18608,0,0,165,0
1764862730.3091588,18658,0,0,165,0
1764862730.359434,18708,0,0,165,0
1764862730.4099782,18758,0,0,165,0
1764862730.460106,18808,0,0,165,0
1764862730.5104709,18859,0,0,165,0
1764862730.560825,18909,0,0,165,0
1764862730.611022,18959,0,0,165,0
1764862730.661404,19009,0,0,165,0
1764862730.711751,19059,0,0,165,0
1764862730.761947,19109,0,0,165,0
1764862730.811197,19159,0,0,165,0
1764862730.8616571,19209,0,0,165,0
1764862730.912024,19259,0,0,165,0
1764862730.962219,19309,0,0,165,0
1764862731.012608,19359,0,0,165,0
1764862731.062937,19409,0,0,165,0
1764862731.112309,19459,0,0,165,0
1764862731.162507,19509,0,0,165,0
1764862731.212842,19559,0,0,165,0
1764862731.263066,19609,0,0,165,0
1764862731.313437,19659,0,0,165,0
1764862731.363809,19709,0,0,165,0
1764862731.4131498,19759,0,0,165,0
1764862731.463365,19809,0,0,165,0
1764862731.5137239,19859,0,0,165,0
1764862731.563948,19909,0,0,165,0
1764862731.614298,19959,0,0,165,0
1764862731.664686,20009,0,0,165,0
1764862731.713866,20059,0,0,165,0
1764862731.764225,20109,0,0,165,0
1764862731.8146,20159,0,0,165,0
1764862731.864807,20209,0,0,165,0
1764862731.9151812,20259,0,0,165,0
1764862731.965536,20310,0,0,165,0
1764862732.015936,20360,0,0,165,0
1764862732.0660942,20410,0,0,165,0
1764862732.116389,20460,0,0,165,0
1764862732.166813,20510,0,0,165,0
1764862732.216897,20560,0,0,165,0
1764862732.266357,20610,0,0,165,0
1764862732.316721,20660,0,0,165,0
1764862732.3669498,20710,0,0,165,0
1764862732.417296,20760,0,0,165,0
1764862732.467633,20810,0,0,165,0
1764862732.517984,20860,0,0,165,0
1764862732.567178,20910,0,0,165,0
1764862732.617517,20960,0,0,165,0
1764862732.6679318,21010,0,0,165,0
1764862732.718279,21060,0,0,165,0
