PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1769429349.0836601,11606,-4776,0,0,1
1769429349.134567,11656,-4854,0,0,1
1769429349.184336,11706,-4932,0,0,1
1769429349.235477,11756,-5010,0,0,1
1769429349.28513,11806,-5088,0,0,1
1769429349.336083,11856,-5166,0,0,1
1769429349.384966,11906,-5242,0,0,1
1769429349.4358,11956,-5320,0,0,1
1769429349.485611,12006,-5398,0,0,1
1769429349.5355468,12056,-5476,0,0,1
1769429349.586417,12106,-5554,0,0,1
1769429349.63626,12156,-5632,0,0,1
1769429349.686336,12206,-5709,0,0,1
1769429349.73579,12256,-5787,0,0,1
1769429349.786819,12306,-5865,0,0,1
1769429349.836649,12356,-5943,0,0,1
1769429349.886524,12406,-6021,0,0,1
1769429349.93764,12456,-6099,0,0,1
1769429349.9873228,12506,-6175,0,0,1
1769429350.0372102,12556,-6253,0,0,1
1769429350.087161,12606,-6331,0,0,1
1769429350.137721,12656,-6409,0,0,1
1769429350.187802,12706,-6487,0,0,1
1769429350.2388532,12756,-6565,0,0,1
1769429350.2875361,12806,-6642,0,0,1
1769429350.33741,12856,-6720,0,0,1
1769429350.388447,12906,-6798,0,0,1
1769429350.438133,12956,-6876,0,0,1
1769429350.488191,13006,-6954,0,0,1
1769429350.538663,13056,-7030,0,0,1
1769429350.5878668,13106,-7108,0,0,1
1769429350.638326,13156,-7186,0,0,1
1769429350.689226,13206,-7264,0,0,1
1769429350.7388742,13256,-7342,0,0,1
1769429350.789783,13306,-7420,0,0,1
1769429350.838271,13356,-7497,0,0,1
1769429350.889048,13406,-7575,0,0,1
1769429350.939776,13456,-7653,0,0,1
1769429350.989713,13506,-7731,0,0,1
1769429351.0404842,13556,-7809,0,0,1
1769429351.0905752,13606,-7887,0,0,1
1769429351.140401,13656,-7963,0,0,1
1769429351.1904142,13706,-8041,0,0,1
1769429351.240412,13756,-8119,0,0,1
1769429351.290518,13806,-8197,0,0,1
1769429351.3409998,13856,-8275,0,0,1
1769429351.392213,13906,-8353,0,0,1
1769429351.44084,13956,-8430,0,0,1
1769429351.490638,14006,-8508,0,0,1
1769429351.5419378,14056,-8586,0,0,1
1769429351.5917099,14106,-8664,0,0,1
1769429351.642393,14156,-8742,0,0,1
1769429351.692163,14206,-8820,0,0,1
1769429351.741633,14256,-8896,0,0,1
1769429351.792524,14306,-8974,0,0,1
1769429351.8421068,14356,-9052,0,0,1
1769429351.892832,14406,-9130,0,0,1
1769429351.942817,14456,-9208,0,0,1
1769429351.99272,14507,-9286,0,0,1
1769429352.042795,14557,-9364,0,0,1
1769429352.093878,14607,-9442,0,0,1
1769429352.143827,14657,-9520,0,0,1
1769429352.1951182,14707,-9598,0,0,1
1769429352.244852,14757,-9676,0,0,1
1769429352.293727,14807,-9753,0,0,1
1769429352.3446999,14857,-9831,0,0,1
1769429352.394403,14907,-9909,0,0,1
1769429352.4453871,14957,-9987,0,0,1
1769429352.495394,15007,-10065,0,0,1
1769429352.5452769,15057,-10143,0,0,1
1769429352.5950541,15107,-10219,0,0,1
1769429352.6457741,15157,-10297,0,0,1
1769429352.695754,15207,-10375,0,0,1
1769429352.7458,15257,-10453,0,0,1
1769429352.795744,15307,-10531,0,0,1
1769429352.846825,15357,-10609,0,0,1
1769429352.895212,15407,-10686,0,0,1
1769429352.946458,15457,-10764,0,0,1
1769429352.995862,15507,-10842,0,0,1
1769429353.047183,15557,-10920,0,0,1
1769429353.097059,15607,-10998,0,0,1
1769429353.146799,15657,-11076,0,0,1
1769429353.1964831,15707,-11152,0,0,1
1769429353.2462778,15757,-11230,0,0,1
1769429353.2973208,15807,-11308,0,0,1
1769429353.347383,15857,-11386,0,0,1
1769429353.398612,15907,-11464,0,0,1
1769429353.448768,15958,-11542,0,0,1
1769429353.498789,16008,-11620,0,0,1
1769429353.549532,16058,-11698,0,0,1
1769429353.599383,16108,-11776,0,0,1
1769429353.650062,16158,-11854,0,0,1
1769429353.699462,16208,-11932,0,0,1
1769429353.748978,16258,-12009,0,0,1
1769429353.799366,16308,-12087,0,0,1
1769429353.848995,16358,-12165,0,0,1
1769429353.900279,16408,-12243,0,0,1
1769429353.950041,16458,-12321,0,0,1
1769429354.001044,16508,-12399,0,0,1
1769429354.0496068,16558,-12475,0,0,1
1769429354.100734,16608,-12553,0,0,1
1769429354.150614,16658,-12631,0,0,1
1769429354.200567,16708,-12709,0,0,1
1769429354.251613,16758,-12787,0,0,1
1769429354.301627,16808,-12865,0,0,1
1769429354.351181,16858,-12942,0,0,1
1769429354.400939,16908,-13020,0,0,1
1769429354.451856,16958,-13098,0,0,1
1769429354.5015721,17008,-13176,0,0,1
1769429354.552402,17058,-13254,0,0,1
1769429354.602001,17108,-13332,0,0,1
1769429354.651956,17158,-13408,0,0,1
1769429354.701843,17208,-13486,0,0,1
1769429354.7518148,17258,-13564,0,0,1
1769429354.803108,17308,-13642,0,0,1
1769429354.8530922,17358,-13720,0,0,1
1769429354.9028218,17408,-13797,0,0,1
1769429354.952682,17458,-13875,0,0,1
1769429355.002611,17508,-13953,0,0,1
1769429355.053608,17558,-14031,0,0,1
1769429355.103641,17608,-14109,0,0,1
1769429355.153465,17658,-14187,0,0,1
1769429355.203229,17708,-14263,0,0,1
1769429355.253116,17758,-14341,0,0,1
1769429355.303115,17808,-14419,0,0,1
1769429355.354222,17858,-14497,0,0,1
1769429355.404133,17908,-14575,0,0,1
1769429355.455316,17958,-14653,0,0,1
1769429355.503851,18008,-14730,0,0,1
1769429355.553694,18058,-14808,0,0,1
1769429355.6048079,18108,-14886,0,0,1
1769429355.6546938,18158,-14964,0,0,1
1769429355.705538,18208,-15042,0,0,1
1769429355.755023,18258,-15120,0,0,1
1769429355.805151,18308,-15196,0,0,1
1769429355.854922,18358,-15274,0,0,1
1769429355.904934,18408,-15352,0,0,1
1769429355.9558458,18458,-15430,0,0,1
1769429356.005694,18508,-15508,0,0,1
1769429356.0568562,18558,-15586,0,0,1
1769429356.105495,18608,-15663,0,0,1
1769429356.156545,18658,-15741,0,0,1
1769429356.206155,18708,-15819,0,0,1
1769429356.2562208,18758,-15897,0,0,1
1769429356.3072698,18808,-15975,0,0,1
1769429356.357298,18859,-16053,0,0,1
1769429356.407101,18909,-16131,0,0,1
1769429356.459202,18959,-16209,0,0,1
1769429356.507923,19009,-16287,0,0,1
1769429356.559075,19059,-16365,0,0,1
1769429356.608899,19109,-16443,0,0,1
1769429356.657521,19159,-16519,0,0,1
1769429356.708533,19209,-16597,0,0,1
1769429356.758566,19259,-16675,0,0,1
1769429356.808586,19309,-16753,0,0,1
1769429356.859775,19359,-16831,0,0,1
1769429356.910017,19409,-16909,0,0,1
1769429356.9587252,19459,-16986,0,0,1
1769429357.008852,19509,-17064,0,0,1
1769429357.059836,19559,-17142,0,0,1
1769429357.11007,19609,-17220,0,0,1
1769429357.159768,19659,-17298,0,0,1
1769429357.2104142,19709,-17376,0,0,1
1769429357.259872,19759,-17452,0,0,1
1769429357.310179,19809,-17530,0,0,1
1769429357.3612921,19859,-17608,0,0,1
1769429357.411289,19909,-17686,0,0,1
1769429357.461118,19959,-17764,0,0,1
1769429357.511251,20009,-17842,0,0,1
1769429357.5607731,20059,-17919,0,0,1
1769429357.61058,20109,-17997,0,0,1
1769429357.6613388,20159,-18075,0,0,1
1769429357.711274,20209,-18153,0,0,1
1769429357.7623239,20259,-18231,0,0,1
1769429357.812267,20310,-18309,0,0,1
1769429357.863471,20360,-18387,0,0,1
1769429357.913225,20410,-18465,0,0,1
1769429357.9630709,20460,-18543,0,0,1
1769429358.0141041,20510,-18621,0,0,1
1769429358.064085,20560,-18699,0,0,1
1769429358.112685,20610,-18775,0,0,1
1769429358.164171,20660,-18853,0,0,1
1769429358.2140422,20710,-18931,0,0,1
1769429358.264066,20760,-19009,0,0,1
1769429358.314114,20810,-19087,0,0,1
1769429358.36496,20860,-19165,0,0,1
1769429358.414437,20910,-19242,0,0,1
1769429358.4644742,20960,-19320,0,0,1
1769429358.514544,21010,-19398,0,0,1
1769429358.564588,21060,-19476,0,0,1
1769429358.61587,21110,-19554,0,0,1
1769429358.6652899,21160,-19632,0,0,1
1769429358.714746,21210,-19708,0,0,1
1769429358.7646441,21260,-19786,0,0,1
1769429358.815866,21310,-19864,0,0,1
1769429358.8658502,21360,-19942,0,0,1
1769429358.916498,21410,-20020,0,0,1
1769429358.966351,21460,-20098,0,0,1
1769429359.016147,21510,-20175,0,0,1
1769429359.06595,21560,-20253,0,0,1
1769429359.1161332,21610,-20331,0,0,1
1769429359.166773,21660,-20409,0,0,1
1769429359.217809,21710,-20487,0,0,1
1769429359.266538,21760,-20563,0,0,1
1769429359.316781,21810,-20641,0,0,1
1769429359.367069,21860,-20719,0,0,1
1769429359.418077,21910,-20797,0,0,1
1769429359.4682748,21960,-20875,0,0,1
1769429359.5182981,22010,-20953,0,0,1
1769429359.566977,22060,-21030,0,0,1
1769429359.61777,22110,-21108,0,0,1
1769429359.667758,22160,-21186,0,0,1
1769429359.718864,22210,-21264,0,0,1
1769429359.7689111,22260,-21342,0,0,1
1769429359.8189561,22310,-21420,0,0,1
1769429359.868787,22360,-21496,0,0,1
1769429359.918653,22410,-21574,0,0,1
1769429359.968582,22460,-21652,0,0,1
1769429360.019579,22510,-21730,0,0,1
1769429360.069438,22560,-21808,0,0,1
1769429360.1196759,22610,-21886,0,0,1
1769429360.169605,22660,-21963,0,0,1
1769429360.2190342,22710,-22041,0,0,1
1769429360.2701812,22760,-22119,0,0,1
1769429360.319953,22810,-22197,0,0,1
1769429360.371265,22860,-22275,0,0,1
1769429360.420757,22910,-22353,0,0,1
1769429360.469474,22960,-22429,0,0,1
1769429360.5206442,23010,-22507,0,0,1
1769429360.5705888,23060,-22585,0,0,1
1769429360.621693,23110,-22663,0,0,1
1769429360.6715362,23160,-22741,0,0,1
1769429360.721181,23211,-22819,0,0,1
1769429360.772117,23261,-22897,0,0,1
1769429360.822075,23311,-22975,0,0,1
1769429360.873162,23361,-23053,0,0,1
1769429360.922697,23411,-23131,0,0,1
1769429360.972764,23461,-23209,0,0,1
1769429361.0226429,23511,-23286,0,0,1
1769429361.073476,23561,-23364,0,0,1
1769429361.122922,23611,-23442,0,0,1
1769429361.173432,23661,-23520,0,0,1
1769429361.223263,23711,-23598,0,0,1
1769429361.2747169,23761,-23676,0,0,1
1769429361.323096,23811,-23752,0,0,1
1769429361.373794,23861,-23830,0,0,1
1769429361.423629,23911,-23908,0,0,1
1769429361.474918,23961,-23986,0,0,1
1769429361.524877,24011,-24064,0,0,1
1769429361.574615,24061,-24142,0,0,1
1769429361.624525,24111,-24219,0,0,1
1769429361.674589,24161,-24297,0,0,1
1769429361.724632,24211,-24375,0,0,1
1769429361.774688,24261,-24453,0,0,1
1769429361.825669,24311,-24531,0,0,1
1769429361.875382,24361,-24609,0,0,1
1769429361.9249191,24411,-24685,0,0,1
1769429361.975633,24461,-24763,0,0,1
1769429362.025434,24511,-24841,0,0,1
1769429362.0767171,24561,-24919,0,0,1
1769429362.126314,24611,-24997,0,0,1
1769429362.1772711,24662,-25075,0,0,1
1769429362.226689,24712,-25153,0,0,1
1769429362.2780259,24762,-25231,0,0,1
1769429362.3277419,24812,-25309,0,0,1
1769429362.377583,24862,-25387,0,0,1
1769429362.428543,24912,-25465,0,0,1
1769429362.477164,24962,-25542,0,0,1
1769429362.527232,25012,-25620,0,0,1
1769429362.578156,25062,-25698,0,0,1
1769429362.628082,25112,-25776,0,0,1
1769429362.678967,25162,-25854,0,0,1
1769429362.7288241,25212,-25932,0,0,1
1769429362.7782369,25262,-26008,0,0,1
